elite_rate,elimination_rate,benchmark_id,run_times,best,mean,std,mean_error,median_error,std_error,mean_time
0.25,0.25,CEC2022_F6,30,1879.1316786755965,2440.826254222139,475.7364902017345,640.8262542221389,493.9164207887213,475.7364902017345,2.942319700003524
0.05,0.05,CEC2022_F7,30,2000.6324814143038,2006.8161641982026,3.74754140838849,6.816164198202569,6.1801431105648135,3.74754140838849,6.018485030000253
0.05,0.1,CEC2022_F7,30,2001.3662332397032,2006.8147610438025,5.4286178091728745,6.814761043802727,5.01454185844716,5.4286178091728745,6.076599356662094
0.05,0.15,CEC2022_F7,30,2001.9509112531582,2006.0623718316704,3.7132117126017286,6.062371831670218,5.283746641097309,3.713211712601728,6.166564893334483
0.05,0.2,CEC2022_F7,30,2001.5357709875914,2007.5235370341688,5.264432422358754,7.523537034168938,6.022857662023284,5.2644324223587535,6.17422974666503
0.05,0.25,CEC2022_F7,30,2002.4332912398995,2007.1441670610077,4.428927244405884,7.1441670610075105,5.978464293765455,4.428927244405884,6.238137506664498
0.1,0.05,CEC2022_F7,30,2001.4240142332299,2008.1462948600918,6.027374930521675,8.146294860091576,6.618335929416617,6.027374930521675,6.149865336661848
0.1,0.1,CEC2022_F7,30,2001.8919156006743,2006.141319918831,3.906940630356417,6.141319918830884,5.751948279843987,3.906940630356417,6.198339056664069
0.1,0.15,CEC2022_F7,30,2001.898751462406,2006.287736206188,3.8712886996217355,6.287736206187856,5.5015554275374825,3.8712886996217355,6.267423726666796
0.1,0.2,CEC2022_F7,30,2001.2583864663402,2006.5279326078985,4.781041619335993,6.527932607898636,4.81366536666269,4.781041619335993,6.321853146671007
0.1,0.25,CEC2022_F7,30,2002.885016129003,2008.4470509223347,5.756455829226962,8.447050922334778,6.428353741933847,5.756455829226962,6.3762136933277365
0.15,0.05,CEC2022_F7,30,2001.655794992437,2005.9467783189257,4.6198541931086226,5.94677831892562,4.4226313096392005,4.6198541931086226,6.29327544333646
0.15,0.1,CEC2022_F7,30,2001.7364862654897,2005.7832232386745,4.253522599139926,5.783223238674312,4.374947486194742,4.253522599139926,6.350523730002654
0.15,0.15,CEC2022_F7,30,2001.6847854217742,2005.9056989382839,3.6653700297823013,5.905698938283694,5.308342342120454,3.665370029782301,6.430127756668177
0.15,0.2,CEC2022_F7,30,2000.644856829285,2005.4458724894203,3.5616538530776314,5.445872489420602,4.645215627976427,3.5616538530776314,6.463023493330305
0.15,0.25,CEC2022_F7,30,2001.0181165708084,2006.491281849327,4.542521551768627,6.491281849327053,5.2321196045492115,4.542521551768627,6.528313100002318
0.2,0.05,CEC2022_F7,30,2002.0151176819459,2006.8316328266915,4.605619839954741,6.83163282669143,5.883168983247742,4.605619839954741,6.393866850006938
0.2,0.1,CEC2022_F7,30,2002.3045699517402,2006.4461058390302,4.142649883975505,6.4461058390304435,5.174137945940515,4.142649883975504,6.418676720004684
0.2,0.15,CEC2022_F7,30,2001.0732397931265,2005.798123997183,3.8047399926460197,5.798123997183052,4.713016421639509,3.8047399926460193,6.5695728633358765
0.2,0.2,CEC2022_F7,30,2001.593667819658,2006.1737610519688,4.104770392378138,6.173761051968525,5.81265295516198,4.104770392378138,6.585098549999142
0.2,0.25,CEC2022_F7,30,2001.7155573924306,2004.8966002034556,2.5946954183134916,4.896600203456046,4.402512484357885,2.5946954183134916,6.641004146664637
0.25,0.05,CEC2022_F7,30,2000.9592995724445,2005.2565266246988,4.379026348086462,5.256526624698813,4.198973358239073,4.3790263480864615,6.55163662666649
0.25,0.1,CEC2022_F7,30,2002.0682402713367,2005.26463335514,2.2678139509560435,5.264633355140033,4.984355423376655,2.2678139509560435,6.55734715332898
0.25,0.15,CEC2022_F7,30,2001.8188265294043,2006.014439779841,4.808873364581766,6.014439779841435,4.560643043596883,4.808873364581765,6.654678839996147
0.25,0.2,CEC2022_F7,30,2000.9130947729561,2006.5962776524736,4.754801623478891,6.596277652473289,5.000969050738604,4.75480162347889,6.712641020002775
0.25,0.25,CEC2022_F7,30,2002.1596421703748,2006.2997675187653,4.69821822278455,6.299767518765141,5.017723703998399,4.69821822278455,6.7750305699980045
0.05,0.05,CEC2022_F8,30,2205.96696554507,2218.3285917398803,3.944471072594456,18.328591739880007,20.225422071864614,3.9444710725944563,6.255493733333424
0.05,0.1,CEC2022_F8,30,2204.585798487834,2218.0778764625693,5.00200643922171,18.077876462569005,20.396591726206452,5.002006439221711,6.304830863328728
0.05,0.15,CEC2022_F8,30,2203.0359581532334,2216.7579154839323,5.974315528020661,16.757915483931917,20.10514306143091,5.974315528020661,6.382601793329619
0.05,0.2,CEC2022_F8,30,2204.489578533344,2217.7546105827782,4.90980841182954,17.75461058277818,20.079545317548764,4.90980841182954,6.43701455333503
0.05,0.25,CEC2022_F8,30,2204.0537061796686,2217.44082474829,4.669464399128715,17.440824748289817,18.708500750270105,4.669464399128715,6.4914682233259855
0.1,0.05,CEC2022_F8,30,2205.384698519571,2217.904708385883,4.343896083589132,17.904708385883183,19.891107769937662,4.343896083589131,6.410290686669759
0.1,0.1,CEC2022_F8,30,2204.993058636517,2217.9742249574547,4.783136918811819,17.9742249574545,20.211751532359358,4.783136918811818,6.589981139998417
0.1,0.15,CEC2022_F8,30,2209.732717420173,2218.865101896177,2.950855132704878,18.86510189617646,20.387033431023156,2.9508551327048775,6.571053060000607
0.1,0.2,CEC2022_F8,30,2207.295405928796,2218.6827242845743,3.5196201347485307,18.682724284574398,19.979482005726823,3.5196201347485307,6.623995076668992
0.1,0.25,CEC2022_F8,30,2205.853650332862,2217.7840065967725,4.239969954879637,17.784006596772496,19.690622153808363,4.239969954879637,6.653674343323413
0.15,0.05,CEC2022_F8,30,2205.809401168347,2217.9774499082637,4.53668235899824,17.97744990826368,20.254085576678108,4.53668235899824,6.562066986667924
0.15,0.1,CEC2022_F8,30,2205.808276125285,2217.912909122227,3.9935838918301,17.91290912222744,18.82048417904275,3.9935838918301,6.5995119399914985
0.15,0.15,CEC2022_F8,30,2204.1185136895865,2217.643734143578,4.766145808818087,17.643734143578072,20.262070668007482,4.766145808818087,6.636984269996174
0.15,0.2,CEC2022_F8,30,2210.2184248154967,2218.842505661473,3.2118234544038744,18.842505661472842,20.56128311422367,3.2118234544038744,6.693257596658077
0.15,0.25,CEC2022_F8,30,2204.0915160118802,2218.0725062222814,3.9508428012004773,18.072506222281483,19.841962253848806,3.9508428012004773,6.795729809997526
0.2,0.05,CEC2022_F8,30,2205.8861994506806,2217.3393211555917,4.9528978423533765,17.339321155591612,19.71619108923005,4.9528978423533765,6.683231440004117
0.2,0.1,CEC2022_F8,30,2204.559758208587,2216.598836947839,5.451298452686309,16.598836947838937,18.99144142636692,5.451298452686309,6.752471719994598
0.2,0.15,CEC2022_F8,30,2205.0563900689017,2216.4314972740394,5.104391080822622,16.43149727403917,18.27191284842229,5.104391080822622,6.787303090000448
0.2,0.2,CEC2022_F8,30,2203.696309300042,2217.5328188504677,4.549127667262564,17.532818850467507,19.30246213489181,4.549127667262563,6.84689398999908
0.2,0.25,CEC2022_F8,30,2202.4502316322746,2216.0644252575553,5.693812139248733,16.064425257555193,18.5688246028692,5.693812139248734,6.929321100002077
0.25,0.05,CEC2022_F8,30,2204.6907235427125,2217.1031951881164,4.867760505728411,17.103195188117144,18.927708331476424,4.867760505728411,6.813079336667822
0.25,0.1,CEC2022_F8,30,2201.957506614109,2217.3468922319776,5.18006076630506,17.346892231977304,20.47483122976496,5.18006076630506,6.880109606669673
0.25,0.15,CEC2022_F8,30,2204.3043613646673,2216.823728099797,5.377527496045552,16.82372809979676,19.78381527906572,5.377527496045553,6.979350126668578
0.25,0.2,CEC2022_F8,30,2201.9114745414395,2216.91868593877,5.565558812635033,16.918685938769915,19.798119837808372,5.565558812635033,7.028263846668414
0.25,0.25,CEC2022_F8,30,2203.9521267366104,2216.6127933403177,5.630776410267949,16.612793340317392,19.691148090976867,5.630776410267949,7.062684253335465
0.05,0.05,CEC2022_F9,30,2529.284684458921,2529.9436315988983,1.2510395454247114,229.9436315988986,229.4202410292712,1.2510395454247114,7.89211826333194
0.05,0.1,CEC2022_F9,30,2529.284616482846,2529.9475263159807,1.2891314602440085,229.94752631598047,229.366442986724,1.2891314602440085,7.959294113328602
0.05,0.15,CEC2022_F9,30,2529.288864279424,2530.3496630584764,1.364717197015685,230.3496630584762,229.59785397394512,1.364717197015685,7.956914766668342
0.05,0.2,CEC2022_F9,30,2529.287294651008,2530.0907610057193,1.296631134551812,230.09076100571946,229.36438398945347,1.296631134551812,8.121788546669995
0.05,0.25,CEC2022_F9,30,2529.2850991043833,2529.870790133142,1.030380904866517,229.87079013314124,229.38271077395507,1.030380904866517,8.22143884000252
0.1,0.05,CEC2022_F9,30,2529.2848682429253,2530.031878990572,1.0411722577376028,230.0318789905715,229.46636651334234,1.0411722577376028,8.087641293330428
0.1,0.1,CEC2022_F9,30,2529.285035444797,2530.4087333893685,1.445246436401318,230.4087333893687,229.5711063621161,1.445246436401318,8.149907669999326
0.1,0.15,CEC2022_F9,30,2525.673356309272,2530.3909247846195,1.7892413820376711,230.39092478461916,229.82338285416017,1.789241382037671,8.20750228666584
0.1,0.2,CEC2022_F9,30,2529.2858895699783,2530.599316167146,1.6545364774278053,230.5993161671465,229.8132798927536,1.654536477427805,8.319756270000168
0.1,0.25,CEC2022_F9,30,2529.286782529286,2530.70332820826,1.6312876985838762,230.70332820825908,230.1482060258702,1.6312876985838765,8.405400980000074
0.15,0.05,CEC2022_F9,30,2529.291774992983,2530.5003727288145,1.197130401725953,230.50037272881391,230.24124207949558,1.1971304017259528,8.262172649994802
0.15,0.1,CEC2022_F9,30,2529.286084867261,2530.606968081844,1.418943840645893,230.60696808184397,230.16262976106532,1.4189438406458932,8.349614749994362
0.15,0.15,CEC2022_F9,30,2529.2854539788636,2530.3794326681445,1.3540494190338475,230.3794326681437,229.57216870954312,1.3540494190338475,8.430735593327942
0.15,0.2,CEC2022_F9,30,2529.288397964345,2530.524163706302,1.4761377464674887,230.52416370630237,229.9218551515405,1.4761377464674887,8.555830016668187
0.15,0.25,CEC2022_F9,30,2529.284715735102,2530.327711340103,1.3210728501954796,230.32771134010298,229.8653941298776,1.3210728501954796,8.59570764999953
0.2,0.05,CEC2022_F9,30,2529.284876570917,2530.0993690827463,1.0705678783306019,230.0993690827463,229.48730830046566,1.0705678783306019,8.41637760666393
0.2,0.1,CEC2022_F9,30,2529.286783077476,2530.653185550173,2.1559017545658157,230.65318555017268,229.41411975059327,2.1559017545658157,8.506241429998772
0.2,0.15,CEC2022_F9,30,2529.2874014908134,2530.2641792000472,1.138496205545904,230.26417920004704,229.8105272927255,1.1384962055459042,8.586208963335958
0.2,0.2,CEC2022_F9,30,2529.291146640012,2530.513934796718,1.2408630845088109,230.51393479671816,230.20396910294767,1.2408630845088109,8.677932370001994
0.2,0.25,CEC2022_F9,30,2529.284480861231,2530.644038356579,1.7702725052371466,230.64403835657913,229.96461700397685,1.7702725052371466,8.7357201766766
0.25,0.05,CEC2022_F9,30,2529.284813823728,2529.8948470447035,0.8277434096143251,229.89484704470365,229.4383950919962,0.8277434096143251,8.565995983335112
0.25,0.1,CEC2022_F9,30,2529.2846484929146,2530.313360648718,1.5687734429889948,230.31336064871806,229.54869654579943,1.5687734429889948,8.686401170009049
0.25,0.15,CEC2022_F9,30,2529.285374610714,2530.2711619257047,1.5328445324749342,230.27116192570483,229.5093466461483,1.5328445324749342,8.77298863667141
0.25,0.2,CEC2022_F9,30,2529.2845338939774,2530.416634227234,2.1069431608555065,230.41663422723425,229.38231406129444,2.1069431608555065,8.857294549998672
0.25,0.25,CEC2022_F9,30,2529.284789830031,2530.2661152617484,1.5390735110870692,230.26611526174796,229.34284229142918,1.539073511087069,8.932059080000423
0.05,0.05,CEC2022_F10,30,2400.4053209430645,2405.824841143027,4.6596190925913685,5.824841143027167,4.371272748290949,4.6596190925913685,6.302812309993897
0.05,0.1,CEC2022_F10,30,2400.37927974276,2404.64294823882,4.366203200825825,4.642948238819781,3.694128278622202,4.366203200825826,6.3534552533334745
0.05,0.15,CEC2022_F10,30,2400.3330871565636,2406.446746837017,5.524076003296044,6.446746837017266,5.272040059702249,5.524076003296044,6.40628689332904
0.05,0.2,CEC2022_F10,30,2400.429181784044,2406.4763107412773,7.446710723917468,6.47631074127756,4.812588660861138,7.446710723917468,6.4831967399998875
0.05,0.25,CEC2022_F10,30,2400.3328147256566,2405.719181564113,3.21525027001717,5.719181564113675,5.752093349624829,3.21525027001717,6.525109810001838
0.1,0.05,CEC2022_F10,30,2400.2735293218993,2404.0281709148417,5.1610641353312365,4.0281709148416365,2.690576821513787,5.1610641353312365,6.440826296662757
0.1,0.1,CEC2022_F10,30,2400.2581870037443,2403.944572591265,3.1257217715458196,3.9445725912648415,3.847847991048866,3.1257217715458196,6.514658986670353
0.1,0.15,CEC2022_F10,30,2400.262581012928,2403.561405699825,3.18787887622925,3.5614056998252486,2.9783383893268365,3.18787887622925,6.579090336661708
0.1,0.2,CEC2022_F10,30,2400.2012922871418,2403.8540295596445,2.9852113799852225,3.854029559643671,3.7841998816838895,2.9852113799852225,6.612968563331136
0.1,0.25,CEC2022_F10,30,2400.5969565286814,2405.2573520499645,3.0631434954878163,5.2573520499642505,4.724886706617326,3.0631434954878163,6.677816716663074
0.15,0.05,CEC2022_F10,30,2400.313149161705,2403.661711631702,2.794393197085471,3.661711631702201,4.318993703920569,2.7943931970854714,6.53990141999675
0.15,0.1,CEC2022_F10,30,2400.3324575808488,2404.1425951227066,4.034600187278762,4.142595122706477,3.7442690423886233,4.034600187278762,6.666908643336501
0.15,0.15,CEC2022_F10,30,2400.389924123161,2405.8378389997397,4.785519374758752,5.837838999739658,4.34653273828917,4.785519374758752,6.71628377000258
0.15,0.2,CEC2022_F10,30,2400.3700912608806,2405.169660868678,4.082299821195095,5.169660868678238,3.827389907411998,4.082299821195095,6.784258896671235
0.15,0.25,CEC2022_F10,30,2400.2750693247003,2406.126370784121,4.130938138211365,6.126370784121066,5.0985234346157995,4.130938138211365,6.833777213331389
0.2,0.05,CEC2022_F10,30,2400.3382553543615,2404.2207198527153,3.8758425878895078,4.220719852715517,3.9011330700695908,3.8758425878895078,6.715448839999348
0.2,0.1,CEC2022_F10,30,2400.2861158020855,2404.158547165103,3.5764787787751993,4.158547165102891,4.001796039008923,3.5764787787751993,6.771138183339887
0.2,0.15,CEC2022_F10,30,2400.3034292772563,2403.5731788306052,2.5018508004598066,3.5731788306051535,3.689457024468993,2.5018508004598066,6.804425463342341
0.2,0.2,CEC2022_F10,30,2400.308431016155,2405.359088016312,4.463546595236853,5.359088016311731,4.549366609955769,4.463546595236854,6.907056810002541
0.2,0.25,CEC2022_F10,30,2400.406044873771,2405.900510639365,4.078180981937546,5.900510639365499,5.741777405675293,4.078180981937547,6.952815996663412
0.25,0.05,CEC2022_F10,30,2400.4280477913185,2402.957491567666,2.3261658592248304,2.9574915676662235,3.6625578509799652,2.3261658592248304,6.862428649998037
0.25,0.1,CEC2022_F10,30,2400.4144755307343,2403.4142338062356,2.72438007205363,3.4142338062353854,3.346189465261432,2.72438007205363,6.92284150000584
0.25,0.15,CEC2022_F10,30,2400.413011925968,2404.3303540923703,3.861646437827372,4.330354092369892,3.1354478759874382,3.861646437827372,6.933183290000306
0.25,0.2,CEC2022_F10,30,2400.335778496178,2405.2486208128826,3.7489592502866365,5.248620812882654,4.203867055108276,3.748959250286636,7.024628246662905
0.25,0.25,CEC2022_F10,30,2400.42055135116,2405.3290630979964,4.669045244995472,5.329063097996095,4.5142661247202795,4.669045244995472,7.112298020000647
0.05,0.05,CEC2022_F11,30,2603.622045215173,2613.727503395026,5.826225646824302,13.727503395025966,12.273694345096828,5.826225646824302,9.385757466679205
0.05,0.1,CEC2022_F11,30,2603.4601690693685,2615.7918017583534,12.11926900347679,15.791801758354222,12.230594081472873,12.119269003476788,9.481748683331535
0.05,0.15,CEC2022_F11,30,2603.110921292485,2614.5227306412803,8.838438735550296,14.522730641280743,12.7337335310458,8.838438735550294,9.56218803000132
0.05,0.2,CEC2022_F11,30,2602.5994551126173,2617.2404469178477,18.73534077834809,17.240446917848235,12.350376950437521,18.73534077834809,9.680377086667189
0.05,0.25,CEC2022_F11,30,2604.300991385831,2612.6992399837004,6.73537396368557,12.6992399837005,10.771731573142006,6.73537396368557,9.767206173333882
0.1,0.05,CEC2022_F11,30,2604.468514382675,2621.0084694102047,25.72569289575514,21.008469410204484,13.905686165975567,25.72569289575514,9.627566270006355
0.1,0.1,CEC2022_F11,30,2606.7501732755613,2617.531607532712,15.879830765219761,17.53160753271227,12.923251546469146,15.879830765219758,9.709618309999739
0.1,0.15,CEC2022_F11,30,2604.465400715757,2618.190012741941,27.157439222609263,18.1900127419412,11.403372242990827,27.15743922260926,9.809831206665452
0.1,0.2,CEC2022_F11,30,2604.3578422558653,2618.000914824515,20.86858331998506,18.000914824514545,11.816216560132943,20.86858331998506,9.930255396671903
0.1,0.25,CEC2022_F11,30,2603.0384927444256,2611.5783750777387,4.481840353552717,11.578375077738672,11.314911632239046,4.481840353552716,9.987855776665189
0.15,0.05,CEC2022_F11,30,2601.7314131962007,2616.365404074653,17.982255060833907,16.365404074652755,11.591718630256082,17.98225506083391,9.833110433337668
0.15,0.1,CEC2022_F11,30,2603.004326925059,2615.0233164768124,10.5036186261603,15.023316476812276,12.89808135750468,10.5036186261603,9.922250686671275
0.15,0.15,CEC2022_F11,30,2603.3076281504327,2613.0926580238033,8.061533374450137,13.0926580238034,12.175317220330044,8.06153337445014,10.009195656661177
0.15,0.2,CEC2022_F11,30,2601.9616298928377,2612.8387217886457,5.690065104897438,12.838721788645186,12.549574502787209,5.690065104897439,10.104179170002075
0.15,0.25,CEC2022_F11,30,2602.6750186835516,2613.9796484837675,8.807239628775072,13.979648483768264,12.654329647930808,8.807239628775074,10.194366163337447
0.2,0.05,CEC2022_F11,30,2604.3761567756546,2620.2726675327344,27.32590635838809,20.272667532734566,13.327123520687337,27.325906358388085,9.98543761332985
0.2,0.1,CEC2022_F11,30,2602.8893890531276,2617.432656237876,26.252166816626914,17.43265623787553,11.530572641033814,26.25216681662691,10.107743649995731
0.2,0.15,CEC2022_F11,30,2602.3988404660595,2616.1824732238956,14.481101615924969,16.1824732238954,10.937351994448136,14.481101615924965,10.18282651999228
0.2,0.2,CEC2022_F11,30,2604.4729824384117,2618.4224961974674,25.056243287140166,18.422496197467446,11.407582979697963,25.05624328714017,10.26150118666507
0.2,0.25,CEC2022_F11,30,2604.0794890851134,2616.0625086112677,11.879345214585934,16.06250861126802,12.789230043397538,11.879345214585934,10.354686723335181
0.25,0.05,CEC2022_F11,30,2604.7365633079503,2614.2244826683186,8.022455544068716,14.224482668318918,11.539794807952148,8.022455544068716,10.175493426663646
0.25,0.1,CEC2022_F11,30,2603.7081432703294,2617.4673962156353,20.22943231164249,17.467396215634896,11.71701309005266,20.22943231164249,10.303325830004178
0.25,0.15,CEC2022_F11,30,2603.1312763980523,2612.834728657688,9.281303538769567,12.834728657687977,9.918279535034344,9.281303538769565,10.38300004999619
0.25,0.2,CEC2022_F11,30,2603.0230504418764,2614.048019448086,8.769515189793958,14.048019448085931,12.148859764268309,8.769515189793958,10.514108746663744
0.25,0.25,CEC2022_F11,30,2605.1207657760697,2611.6366152640135,4.591361199421256,11.636615264013715,10.635540753274881,4.591361199421256,10.553236180000628
0.05,0.05,CEC2022_F12,30,2860.4553968380837,2864.188158420241,1.392742118623692,164.18815842024148,164.08414999543652,1.392742118623692,10.3149837766774
0.05,0.1,CEC2022_F12,30,2860.580838647678,2863.9927915579683,1.4108094354933762,163.9927915579688,164.046060374548,1.4108094354933762,10.4014150266749
0.05,0.15,CEC2022_F12,30,2859.750733887401,2864.081390473293,1.484102461535849,164.08139047329357,164.09370590771573,1.484102461535849,10.485365859999243
0.05,0.2,CEC2022_F12,30,2859.74858437902,2863.9050319697794,1.3262697093021123,163.90503196977903,164.03882715747386,1.3262697093021125,10.604009056671446
0.05,0.25,CEC2022_F12,30,2859.476230492775,2864.028888410761,1.4248875943251957,164.0288884107616,163.955594802341,1.4248875943251957,10.690815026675894
0.1,0.05,CEC2022_F12,30,2859.6468068528698,2863.9504650215026,1.5512788810474354,163.95046502150225,164.39031261334526,1.5512788810474356,10.545641506661195
0.1,0.1,CEC2022_F12,30,2859.99202504454,2864.004400968943,1.4662037516737003,164.00440096894368,164.09670564934572,1.4662037516737003,10.644433680000171
0.1,0.15,CEC2022_F12,30,2861.705119324219,2864.1104744364975,1.136341421427091,164.11047443649707,164.39525270480658,1.136341421427091,10.744868226661735
0.1,0.2,CEC2022_F12,30,2861.44356547829,2864.0793245039085,1.2648623421916285,164.0793245039089,164.17641367557212,1.2648623421916285,10.833180859997325
0.1,0.25,CEC2022_F12,30,2862.1977342441305,2864.303612008032,1.18440134372612,164.3036120080322,164.62121770713702,1.1844013437261198,10.934027053332345
0.15,0.05,CEC2022_F12,30,2859.461818035587,2863.9398530166814,1.519096565766795,163.93985301668116,164.06350158586224,1.519096565766795,10.784979993333884
0.15,0.1,CEC2022_F12,30,2858.977697721931,2863.946990057503,1.5696242794429602,163.94699005750343,164.06715466151127,1.5696242794429602,10.86263924333034
0.15,0.15,CEC2022_F12,30,2861.5430089106394,2864.369040051478,1.196702201572974,164.369040051478,164.42335747146603,1.196702201572974,10.96762979333483
0.15,0.2,CEC2022_F12,30,2861.456472318062,2864.2086714799148,1.3219102311305375,164.20867147991527,163.85299005297247,1.3219102311305373,11.068412316664277
0.15,0.25,CEC2022_F12,30,2859.034408457046,2863.800140068436,1.8587931014268968,163.80014006843626,163.9817357373306,1.8587931014268968,11.170677036663983
0.2,0.05,CEC2022_F12,30,2859.0738332321125,2863.6144073004693,1.485823791896911,163.61440730046937,163.65827094079896,1.4858237918969113,10.945318903329705
0.2,0.1,CEC2022_F12,30,2859.0259094925887,2863.6774560494023,1.6848135146705283,163.67745604940197,163.89854525875535,1.6848135146705283,11.038709063323525
0.2,0.15,CEC2022_F12,30,2861.5406636860644,2863.860801497628,1.2812745553199127,163.8608014976288,163.75059567290418,1.2812745553199127,11.135516116674989
0.2,0.2,CEC2022_F12,30,2861.413949530012,2863.855822056221,1.45114472651328,163.85582205622123,163.54218757983017,1.4511447265132802,11.230425279993021
0.2,0.25,CEC2022_F12,30,2861.557924550182,2863.999312916287,1.4082721086909744,163.99931291628667,163.97744492189713,1.4082721086909744,11.326161716670807
0.25,0.05,CEC2022_F12,30,2860.905194114948,2864.0527840228183,1.4862092538766805,164.0527840228183,163.9546997122652,1.4862092538766805,11.10530163666311
0.25,0.1,CEC2022_F12,30,2861.5148392376805,2864.3377640300646,1.3219384688966989,164.33776403006408,164.2511700568159,1.3219384688966989,11.245468273333973
0.25,0.15,CEC2022_F12,30,2859.564953889136,2863.598562260008,1.4738878524044223,163.5985622600072,163.7760588580611,1.4738878524044225,11.360235646667812
0.25,0.2,CEC2022_F12,30,2859.422131094762,2863.6381171016683,1.701527232313747,163.6381171016678,163.8393152686274,1.701527232313747,11.463245629998466
0.25,0.25,CEC2022_F12,30,2859.5776980051796,2864.0401632510197,1.5458593465055879,164.04016325102003,163.98268311398465,1.545859346505588,11.57107959666949
